"(PDH-CSV 4.0) (","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Bytes Total/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Received/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Sent/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Current Bandwidth","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Bytes Received/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Received Unicast/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Received Non-Unicast/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Received Discarded","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Received Errors","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Received Unknown","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Bytes Sent/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Sent Unicast/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Sent Non-Unicast/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Outbound Discarded","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Packets Outbound Errors","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Output Queue Length","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\Offloaded Connections","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\TCP Active RSC Connections","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\TCP RSC Coalesced Packets/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\TCP RSC Exceptions/sec","\\PDB01\Network Interface(Broadcom BCM5719 4x1GbT OCP Ethernet NIC)\TCP RSC Average Packet Size","\\PDB01\PhysicalDisk(3 F:)\Current Disk Queue Length","\\PDB01\PhysicalDisk(3 F:)\% Disk Time","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk Queue Length","\\PDB01\PhysicalDisk(3 F:)\% Disk Read Time","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk Read Queue Length","\\PDB01\PhysicalDisk(3 F:)\% Disk Write Time","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk Write Queue Length","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk sec/Transfer","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk sec/Read","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk sec/Write","\\PDB01\PhysicalDisk(3 F:)\Disk Transfers/sec","\\PDB01\PhysicalDisk(3 F:)\Disk Reads/sec","\\PDB01\PhysicalDisk(3 F:)\Disk Writes/sec","\\PDB01\PhysicalDisk(3 F:)\Disk Bytes/sec","\\PDB01\PhysicalDisk(3 F:)\Disk Read Bytes/sec","\\PDB01\PhysicalDisk(3 F:)\Disk Write Bytes/sec","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk Bytes/Transfer","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk Bytes/Read","\\PDB01\PhysicalDisk(3 F:)\Avg. Disk Bytes/Write","\\PDB01\PhysicalDisk(3 F:)\% Idle Time","\\PDB01\PhysicalDisk(3 F:)\Split IO/Sec","\\PDB01\Processor Information(_Total)\Performance Limit Flags","\\PDB01\Processor Information(_Total)\% Performance Limit","\\PDB01\Processor Information(_Total)\% Privileged Utility","\\PDB01\Processor Information(_Total)\% Processor Utility","\\PDB01\Processor Information(_Total)\% Processor Performance","\\PDB01\Processor Information(_Total)\Idle Break Events/sec","\\PDB01\Processor Information(_Total)\Average Idle Time","\\PDB01\Processor Information(_Total)\Clock Interrupts/sec","\\PDB01\Processor Information(_Total)\Processor State Flags","\\PDB01\Processor Information(_Total)\% of Maximum Frequency","\\PDB01\Processor Information(_Total)\Processor Frequency","\\PDB01\Processor Information(_Total)\Parking Status","\\PDB01\Processor Information(_Total)\% Priority Time","\\PDB01\Processor Information(_Total)\C3 Transitions/sec","\\PDB01\Processor Information(_Total)\C2 Transitions/sec","\\PDB01\Processor Information(_Total)\C1 Transitions/sec","\\PDB01\Processor Information(_Total)\% C3 Time","\\PDB01\Processor Information(_Total)\% C2 Time","\\PDB01\Processor Information(_Total)\% C1 Time","\\PDB01\Processor Information(_Total)\% Idle Time","\\PDB01\Processor Information(_Total)\DPC Rate","\\PDB01\Processor Information(_Total)\DPCs Queued/sec","\\PDB01\Processor Information(_Total)\% Interrupt Time","\\PDB01\Processor Information(_Total)\% DPC Time","\\PDB01\Processor Information(_Total)\Interrupts/sec","\\PDB01\Processor Information(_Total)\% Privileged Time","\\PDB01\Processor Information(_Total)\% User Time","\\PDB01\Processor Information(_Total)\% Processor Time","\\PDB01\SQLServer:Availability Replica(_Total)\Bytes Sent to Replica/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Sends to Replica/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Bytes Sent to Transport/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Sends to Transport/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Bytes Received from Replica/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Receives from Replica/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Flow Control Time (ms/sec)","\\PDB01\SQLServer:Availability Replica(_Total)\Flow Control/sec","\\PDB01\SQLServer:Availability Replica(_Total)\Resent Messages/sec","\\PDB01\SQLServer:SQL Statistics\Batch Requests/sec","\\PDB01\SQLServer:SQL Statistics\Forced Parameterizations/sec","\\PDB01\SQLServer:SQL Statistics\Auto-Param Attempts/sec","\\PDB01\SQLServer:SQL Statistics\Failed Auto-Params/sec","\\PDB01\SQLServer:SQL Statistics\Safe Auto-Params/sec","\\PDB01\SQLServer:SQL Statistics\Unsafe Auto-Params/sec","\\PDB01\SQLServer:SQL Statistics\SQL Compilations/sec","\\PDB01\SQLServer:SQL Statistics\SQL Re-Compilations/sec","\\PDB01\SQLServer:SQL Statistics\SQL Attention rate","\\PDB01\SQLServer:SQL Statistics\Guided plan executions/sec","\\PDB01\SQLServer:SQL Statistics\Misguided plan executions/sec","\\PDB01\SQLServer:Database Replica(_Total)\Recovery Queue","\\PDB01\SQLServer:Database Replica(_Total)\Redone Bytes/sec","\\PDB01\SQLServer:Database Replica(_Total)\Redones/sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Send Queue","\\PDB01\SQLServer:Database Replica(_Total)\Log Apply Ready Queue","\\PDB01\SQLServer:Database Replica(_Total)\Log Apply Pending Queue","\\PDB01\SQLServer:Database Replica(_Total)\Log Bytes Received/sec","\\PDB01\SQLServer:Database Replica(_Total)\File Bytes Received/sec","\\PDB01\SQLServer:Database Replica(_Total)\Mirrored Write Transactions/sec","\\PDB01\SQLServer:Database Replica(_Total)\Transaction Delay","\\PDB01\SQLServer:Database Replica(_Total)\Group Commit Time","\\PDB01\SQLServer:Database Replica(_Total)\Group Commits/Sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Bytes Compressed/sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Compressions/sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Compression Cache misses/sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Compression Cache hits/sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Bytes Decompressed/sec","\\PDB01\SQLServer:Database Replica(_Total)\Log Decompressions/sec","\\PDB01\SQLServer:Database Replica(_Total)\Database Flow Control Delay","\\PDB01\SQLServer:Database Replica(_Total)\Database Flow Controls/sec","\\PDB01\SQLServer:Database Replica(_Total)\Total Log requiring undo","\\PDB01\SQLServer:Database Replica(_Total)\Log remaining for undo","\\PDB01\SQLServer:Database Replica(_Total)\Redo Bytes Remaining","\\PDB01\SQLServer:Database Replica(_Total)\Redo blocked/sec"
"05/14/2026 08:03:49.809"," "," "," "," ","1000000000"," "," "," ","0","0","0"," "," "," ","0","0","0","0","0"," "," ","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","100"," "," "," "," "," "," ","0","100","3500","0"," "," "," "," "," "," "," "," ","32"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0"," "," ","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","0","0"," "
"05/14/2026 08:03:50.763","15922.767853645616924","81.51406985776959857","44.462219922419777163","37.051849935349814302","1000000000","5419.0977091158774783","41.286347070818365523","3.1758728516014129717","0","0","0","10503.670144529738536","37.051849935349814302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.110821258076185813","0","0","100","3.5575160985457956464","3.614845890932987249","121.99988567508860626","7193.3055573287401785","4318276.3874576771632","855.36289776624312253","0","100","3500","0","2.9202623323845600112","0","0","7186.9538526423566509","0","0","96.174443544599057532","96.66990757891895214","0","1564.6365877456773887","0.10246276806640712553","0.15368366031504521185","8781.2317289244874701","1.6905622306037593194","0.40983008869649756312","3.3300924210810545212","194.78686823155331354","2.1172485677342751664","575.89161042372290922","3.1758728516014129717","580.12610755919138228","3.1758728516014129717","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:51.778","29974.22989922295892","113.19944955537225439","48.232808940984696733","64.966640614387557662","1000000000","5760.3754678090299421","47.248465901372767917","0.98434303961193259092","0","0","0","24213.854431413928978","64.966640614387557662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.03139094168491852","0","0","100","0.87655773729354224955","1.136334207603790114","121.96112895048166536","6316.5919195084034072","5019505.7356608482078","834.99141819846079215","0","100","3500","0","0","0","0","6321.5152179647620869","0","0","99.099223733915096091","100.82181642876639671","0","168.37680720747263763","0","0","7062.9639654924048955","0.14424275556539339904","0.19232367408719119872","0","181.11911928859561272","1.9686860792238651818","535.48261354889132235","2.9530291188357979948","539.41998570733903762","2.9530291188357979948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:52.763","25641.421708707268408","154.46639583558595632","79.265650494577002405","75.200745341008953915","1000000000","10299.453432853051709","77.23319791779297816","2.0324525767840260215","0","0","0","15341.968275854218518","73.16829276422492967","2.0324525767840260215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.96363196031454379","0","0","100","0.72706376158049002001","0.77698321225195110529","122.07538972655251541","4842.6573195693645175","6565209.2320604277775","923.4267890682928055","0","100","3500","0","0.89343473582581545145","0","0","4837.5779642939605765","0","0","99.329883313449428783","99.106555105503886693","1","231.61860055838369021","0.049604787090524321558","0","5581.1955766129822223","0.14880420260126975274","0.04959462842022111656","0.89344489449610930976","186.98563706413037266","2.0324525767840260215","552.82710088525504943","3.0486788651760385882","556.8920060388230695","3.0486788651760385882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:53.763","21085.382609965083248","122.90314003533814002","60.951963757362818797","61.951176277975321227","1000000000","7174.3458979977876879","58.95353871613780683","1.9984250412250104123","0","0","0","13911.036711967297379","59.952751236750316366","1.9984250412250104123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.07818982798238494","0","0","100","0.71785034318352713978","0.78252083899972801895","121.95716064757161234","6475.9611442331352009","4907917.9012345680967","840.99495403027583507","0","100","3500","0","0.3420192475576566693","0","0","6487.9610722335664832","0","0","99.414551287987166006","99.657990752420346325","0","255.99846400921595091","0","0","7268.9563862616823826","0.1953195702969453551","0.1953195702969453551","0.29318935498341414103","183.85510379270095882","1.9984250412250104123","543.57161121320280017","2.9976375618375157295","547.56846129565280989","2.9976375618375157295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:54.762","22790.085922485297488","111.03939677797681895","46.016326592675078189","65.02307018530174787","1000000000","5399.9158901578275618","43.015261814891921688","3.001064777783157389","0","0","0","17390.170032327470835","63.022360333446307834","2.0007098518554382593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.976619485628674511","0","0","100","3.497303342383522029","3.6623890258594347102","122.00953852712352443","11237.085401849053596","2762823.7917222962715","891.00677165146453262","0","100","3500","0","1.3650200304406667762","0","0","11231.085356248708194","0","0","96.977563506397132187","98.488486746708431951","28","1563.0118788902796041","0.19531429691453211506","0.097662148567268486365","12264.093207108373463","1.4648722271889982327","0.6836050393108649148","1.5603343273552061632","184.06530637070031275","2.0007098518554382593","544.19307970467923496","3.001064777783157389","548.19449940839012925","3.001064777783157389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:55.763","11884.922037571190231","69.99365157580206187","30.997188554998057697","38.996463020804007726","1000000000","4169.6218153013514893","28.997369938546569301","1.9998186164514877294","0","0","0","7715.3002222698396508","36.996644404352522884","1.9998186164514877294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.993640951313679466","0","0","100","3.7706608992222268029","4.1303849833151504711","122.00760977454270062","9647.5499732390217105","3205296.4755882658064","857.87106197938442165","0","100","3500","0","3.6276972964844445002","0","0","9641.5508749035016081","0","0","96.612116827322637391","95.981741131526717936","26","1807.728298436744808","0.39056157198883045822","0.19528078599441522911","10567.411718018780448","2.6363256056893886736","0.58585235648746947223","4.0182588684732785111","183.98331271353686134","1.9998186164514877294","543.95066367480467306","2.9997279246772312611","547.95030090770762854","2.9997279246772312611","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:56.778","14082.474622833073227","129.03435515081014273","73.874630811532526309","55.159724339277616423","1000000000","8490.6575679388042772","71.90464065655832826","1.9699901549742007134","0","0","0","5591.8170548942689493","53.189734184303418374","1.9699901549742007134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.967602051568078991","0","0","100","2.5582511880601530585","2.5682457047056006516","122.0064390536088581","6604.6308634685819925","4742081.5714924708009","882.32432587861183038","0","100","3500","0","1.4298228925282208124","0","0","6604.6308634685819925","0","0","97.873985570012848711","98.281667960615124002","1","1321.5170148762244935","0.096169715618883544472","0.048084857809441772236","7474.1536087261874854","1.009742624395320254","0.3846591676740557797","1.7183320393848733332","181.23909425762647629","1.9699901549742007134","535.83732215298255142","2.9549852324613010701","539.77730246293094751","2.9549852324613010701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:57.763","14213.978372082015994","103.60338673376917029","59.927449189140986618","43.675937544628176568","1000000000","7034.8731031184825042","57.896010233576888027","2.0314389555641012564","0","0","0","7179.10526896353349","43.675937544628176568","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.01001536637549805","0","0","100","0.79979619134609603037","0.86416494523658216043","122.01101422670950569","8133.2062141067808625","3906600.9616585485637","909.10697659867230414","0","100","3500","0","0.35858262047490097046","0","0","8133.2062141067808625","0","0","99.291296016850196793","99.641427537097484901","1","163.53767958925834591","0.0495994259752691527","0","8826.9716498798461544","0.34718582425449512341","0.14879827792580746504","0.35857246290251776344","186.89238391189732624","2.0314389555641012564","552.5513959134354991","3.0471584333461518845","556.6142738245637247","3.0471584333461518845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"05/14/2026 08:03:58.778","7591.8802133249419057","56.126740876721356699","30.525069599620387351","25.601671277100969348","1000000000","4490.1392701377089907","27.571030606108738681","2.9540389935116504461","0","0","0","3101.7409431872329151","25.601671277100969348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.995805282803203795","0","0","100","0.46136225066130587269","0.4623469228599922376","121.95099667774086072","3200.1846457306978664","9958544.0479852352291","833.03268008866780292","0","100","3500","0","0.23430351102752267067","0","0","3204.1233345254431697","0","0","99.622170202915015125","99.765696488972480438","0","108.31394185550054488","0.048081699699408141091","0","3854.0069856584464105","0.048071852945425055936","0","0.23430351102752267067","181.18105826871456543","1.9693593290077671121","535.66573749011263317","2.9540389935116504461","539.60445614812817894","2.9540389935116504461","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
